trip_id,date,hour,city,service,payment_method,fare,distance_km,duration_minute,rating,available_fleet,demand_city_hour,status,customer_id,driver_id,vehicle_id
TRIP01704,2025-02-28,17,Jakarta,Bluebird,Cash,52019.0,9.37,41.0,5.0,642,2,Completed,CUST0107,DRV0736,VH1248
TRIP01705,2025-03-25,22,Jakarta,Golden Bird,E-Wallet,91694.0,9.48,39.4,4.8,675,2,Completed,CUST0294,DRV0661,VH0361
TRIP01706,2025-01-06,16,Bandung,Bluebird,E-Wallet,28252.0,7.46,38.5,4.5,215,1,Completed,CUST0511,DRV0027,VH0458
TRIP01707,2025-01-19,18,Bandung,Bluebird,Cash,53570.0,8.48,42.4,3.9,249,1,Completed,CUST0236,DRV0623,VH0294
TRIP01708,2025-02-26,6,Jakarta,Bluebird,QRIS,25284.0,5.11,32.1,4.6,615,1,Completed,CUST0498,DRV0884,VH1350
TRIP01709,2025-03-10,13,Jakarta,Bluebird,Cash,59046.0,9.09,27.9,4.8,712,1,Completed,CUST0356,DRV0127,VH1227
TRIP01710,2025-01-03,7,Semarang,Bluebird Van,QRIS,52973.0,7.14,39.4,4.4,88,1,Completed,CUST0617,DRV0281,VH0593
TRIP01711,2025-01-01,17,Semarang,Bluebird,E-Wallet,39155.0,7.5,34.9,4.4,85,1,Completed,CUST0767,DRV0319,VH0955
TRIP01712,2025-02-27,21,Medan,Bluebird,QRIS,36296.0,7.72,32.3,4.7,230,1,Completed,CUST0304,DRV0441,VH0297
TRIP01713,2025-02-07,17,Jakarta,Golden Bird,QRIS,56288.0,4.68,33.4,4.4,612,3,Completed,CUST0532,DRV0341,VH0946
TRIP01714,2025-01-15,6,Jakarta,Bluebird,Cash,41175.0,4.55,17.6,5.0,600,3,Completed,CUST0492,DRV0694,VH0261
TRIP01715,2025-02-03,11,Surabaya,Bluebird,E-Wallet,10000.0,1.36,5.0,5.0,245,1,Completed,CUST0584,DRV0119,VH0789
TRIP01716,2025-03-02,16,Jakarta,Bluebird,Debit/Credit,44755.0,10.95,51.0,4.6,618,1,Completed,CUST0117,DRV0778,VH1156
TRIP01717,2025-02-04,13,Semarang,Bluebird,QRIS,55846.0,9.28,33.5,4.6,187,1,Completed,CUST0367,DRV0690,VH1349
TRIP01718,2025-03-05,19,Surabaya,Bluebird,Cash,39794.0,10.53,56.4,4.2,208,1,Completed,CUST0642,DRV0713,VH1092
TRIP01719,2025-01-25,19,Jakarta,Golden Bird,QRIS,68630.0,9.42,40.6,4.5,638,5,Completed,CUST0459,DRV0385,VH1150
TRIP01720,2025-01-24,17,Semarang,Bluebird,E-Wallet,10000.0,1.0,8.1,5.0,117,2,Completed,CUST0120,DRV0510,VH1417
TRIP01721,2025-01-12,12,Semarang,Bluebird Van,QRIS,27090.0,3.72,9.9,4.9,169,2,Completed,CUST0213,DRV1182,VH0402
TRIP01722,2025-01-18,9,Jakarta,Silver Bird,QRIS,,,,,610,1,Cancelled,CUST0741,DRV0086,VH0827
TRIP01723,2025-01-15,7,Bandung,Bluebird,QRIS,21475.0,7.41,34.2,4.8,237,2,Completed,CUST0183,DRV0361,VH0336
TRIP01724,2025-03-21,11,Jakarta,Bluebird,Debit/Credit,31315.0,7.83,34.5,4.7,719,2,Completed,CUST0646,DRV1006,VH0962
TRIP01725,2025-01-27,13,Jakarta,Bluebird,QRIS,56748.0,9.61,52.3,4.5,702,1,Completed,CUST0339,DRV0792,VH0029
TRIP01726,2025-03-13,17,Jakarta,Bluebird,Cash,32964.0,8.53,41.6,4.7,639,1,Completed,CUST0478,DRV1109,VH0804
TRIP01727,2025-03-01,17,Bandung,Bluebird Van,Debit/Credit,47407.0,7.36,45.2,4.6,249,1,Completed,CUST0494,DRV0359,VH0844
TRIP01728,2025-02-15,6,Semarang,Bluebird,Debit/Credit,49451.0,4.88,39.2,4.7,95,1,Completed,CUST0231,DRV0727,VH0045
TRIP01729,2025-03-30,13,Bandung,Bluebird,Debit/Credit,51293.0,9.95,47.0,4.5,343,1,Completed,CUST0364,DRV1157,VH1125
TRIP01730,2025-01-17,8,Jakarta,Bluebird,E-Wallet,43428.0,7.21,36.7,4.5,599,1,Completed,CUST0446,DRV1165,VH1250
TRIP01731,2025-02-22,8,Surabaya,Bluebird,QRIS,16783.0,4.01,28.5,4.5,183,1,Completed,CUST0484,DRV0447,VH0419
TRIP01732,2025-01-08,19,Jakarta,Bluebird,Cash,57252.0,6.19,23.7,4.5,598,3,Completed,CUST0246,DRV1100,VH0616
TRIP01733,2025-03-20,5,Medan,Bluebird,E-Wallet,31322.0,6.45,20.3,4.3,245,2,Completed,CUST0764,DRV1122,VH0262
TRIP01734,2025-01-27,13,Bandung,Bluebird,QRIS,49633.0,9.98,35.7,4.3,325,2,Completed,CUST0225,DRV1079,VH0765
TRIP01735,2025-02-15,8,Jakarta,Bluebird,Debit/Credit,58162.0,8.37,57.2,4.1,600,4,Completed,CUST0157,DRV0305,VH0292
TRIP01736,2025-02-19,20,Jakarta,Bluebird,Debit/Credit,41325.0,7.94,26.1,4.6,679,1,Completed,CUST0631,DRV0771,VH1236
TRIP01737,2025-03-12,16,Surabaya,Silver Bird,QRIS,40028.0,4.25,19.2,5.0,195,1,Completed,CUST0606,DRV0534,VH1480
TRIP01738,2025-01-03,9,Jakarta,Bluebird,Cash,52881.0,10.86,44.1,4.4,596,1,Completed,CUST0740,DRV0035,VH1260
TRIP01739,2025-03-05,15,Surabaya,Bluebird,Debit/Credit,32224.0,6.04,28.1,4.7,280,1,Completed,CUST0365,DRV0682,VH0534
TRIP01740,2025-02-13,18,Jakarta,Bluebird,E-Wallet,47965.0,8.2,41.8,4.6,627,1,Completed,CUST0186,DRV1164,VH1093
TRIP01741,2025-02-22,22,Jakarta,Bluebird,Debit/Credit,70171.0,12.94,59.4,4.7,685,1,Completed,CUST0495,DRV1015,VH1270
TRIP01742,2025-01-24,8,Bandung,Bluebird Van,QRIS,50666.0,8.53,46.8,4.3,260,1,Completed,CUST0185,DRV0641,VH0575
TRIP01743,2025-03-01,20,Semarang,Bluebird,Cash,10000.0,1.92,5.0,4.6,175,1,Completed,CUST0387,DRV1124,VH0237
TRIP01744,2025-01-03,21,Semarang,Bluebird,Cash,10000.0,1.49,5.0,4.7,181,1,Completed,CUST0280,DRV0990,VH1355
TRIP01745,2025-01-20,21,Jakarta,Golden Bird,QRIS,59797.0,8.31,42.8,4.8,730,1,Completed,CUST0742,DRV0759,VH0363
TRIP01746,2025-02-15,17,Jakarta,Silver Bird,QRIS,27448.0,4.86,26.0,5.0,620,2,Completed,CUST0482,DRV1047,VH0531
TRIP01747,2025-01-15,17,Jakarta,Bluebird,E-Wallet,56907.0,10.45,58.1,4.4,640,3,Completed,CUST0265,DRV0284,VH0743
TRIP01748,2025-01-25,13,Bandung,Bluebird,E-Wallet,49045.0,7.13,27.5,5.0,321,1,Completed,CUST0670,DRV0113,VH0465
TRIP01749,2025-03-19,18,Bandung,Bluebird,Debit/Credit,49960.0,7.5,31.2,4.7,254,1,Completed,CUST0352,DRV0373,VH1253
TRIP01750,2025-03-12,16,Semarang,Bluebird,QRIS,10000.0,4.68,24.6,4.7,81,1,Completed,CUST0589,DRV0197,VH0382
TRIP01751,2025-01-17,17,Semarang,Silver Bird,Cash,85544.0,12.02,49.3,4.7,96,1,Completed,CUST0082,DRV1188,VH0127
TRIP01752,2025-03-25,13,Jakarta,Bluebird,E-Wallet,71208.0,17.03,64.2,4.4,726,1,Completed,CUST0181,DRV0893,VH0658
TRIP01753,2025-01-09,18,Bandung,Silver Bird,QRIS,52895.0,6.16,34.0,4.4,231,1,Completed,CUST0342,DRV0822,VH1138
TRIP01754,2025-02-07,19,Medan,Bluebird,Cash,41630.0,8.56,45.8,4.7,124,1,Completed,CUST0196,DRV0010,VH0243
TRIP01755,2025-02-17,7,Medan,Bluebird,QRIS,48416.0,7.79,28.0,4.6,117,2,Completed,CUST0060,DRV0398,VH1169
TRIP01756,2025-03-01,19,Jakarta,Bluebird,E-Wallet,42004.0,7.72,38.8,4.5,593,4,Completed,CUST0151,DRV0152,VH0553
TRIP01757,2025-03-04,16,Jakarta,Golden Bird,E-Wallet,38460.0,6.0,27.9,4.9,641,2,Completed,CUST0061,DRV0191,VH0439
TRIP01758,2025-03-27,19,Bandung,Bluebird,Cash,15454.0,3.75,18.5,4.7,217,2,Completed,CUST0647,DRV0277,VH1362
TRIP01759,2025-01-02,14,Jakarta,Bluebird,E-Wallet,,,,,692,1,Cancelled,CUST0428,DRV0493,VH0408
TRIP01760,2025-03-29,12,Jakarta,Bluebird,Cash,51697.0,9.72,35.0,4.7,722,1,Completed,CUST0331,DRV0488,VH0589
TRIP01761,2025-03-13,21,Jakarta,Bluebird,Cash,24785.0,6.94,37.4,4.4,685,2,Completed,CUST0039,DRV0276,VH1192
TRIP01762,2025-01-11,9,Surabaya,Bluebird,E-Wallet,10000.0,1.0,20.3,4.8,197,3,Completed,CUST0253,DRV0190,VH0796
TRIP01763,2025-03-05,19,Jakarta,Bluebird Van,E-Wallet,64649.0,9.83,55.6,4.7,623,3,Completed,CUST0618,DRV0864,VH1191
TRIP01764,2025-03-18,15,Jakarta,Bluebird,Debit/Credit,31040.0,8.39,30.1,4.4,691,1,Completed,CUST0233,DRV0296,VH1189
TRIP01765,2025-03-22,15,Jakarta,Golden Bird,Debit/Credit,87135.0,12.54,43.4,4.6,718,2,Completed,CUST0354,DRV0341,VH0642
TRIP01766,2025-03-13,10,Medan,Bluebird,E-Wallet,41615.0,8.62,35.1,4.4,212,1,Completed,CUST0170,DRV0593,VH1286
TRIP01767,2025-01-21,16,Medan,Bluebird,E-Wallet,17274.0,3.06,19.2,5.0,166,1,Completed,CUST0217,DRV0883,VH0564
TRIP01768,2025-01-18,11,Bandung,Bluebird,E-Wallet,10000.0,1.0,5.0,5.0,294,1,Completed,CUST0348,DRV0950,VH1285
TRIP01769,2025-03-05,5,Jakarta,Bluebird,Debit/Credit,29225.0,6.34,17.1,4.6,706,1,Completed,CUST0526,DRV0258,VH1199
TRIP01770,2025-03-23,9,Semarang,Bluebird Van,E-Wallet,37833.0,4.92,27.4,5.0,113,1,Completed,CUST0411,DRV0977,VH0811
TRIP01771,2025-02-07,0,Jakarta,Bluebird,E-Wallet,50517.0,11.33,42.5,4.8,676,1,Completed,CUST0528,DRV0014,VH1120
TRIP01772,2025-02-01,23,Jakarta,Bluebird,Cash,46128.0,8.47,38.7,4.7,706,2,Completed,CUST0731,DRV1038,VH1381
TRIP01773,2025-01-11,22,Jakarta,Bluebird,E-Wallet,,,,,695,1,Cancelled,CUST0681,DRV0556,VH0370
TRIP01774,2025-02-14,13,Jakarta,Bluebird Van,QRIS,37275.0,4.53,25.8,4.9,729,1,Completed,CUST0526,DRV1008,VH0907
TRIP01775,2025-03-30,18,Jakarta,Bluebird,QRIS,66802.0,11.4,44.8,4.2,617,2,Completed,CUST0243,DRV0210,VH1166
TRIP01776,2025-02-02,11,Semarang,Bluebird,Debit/Credit,55920.0,8.96,38.6,4.6,153,1,Completed,CUST0008,DRV1064,VH0770
TRIP01777,2025-02-10,17,Bandung,Bluebird,Cash,26182.0,1.0,6.9,4.8,258,1,Completed,CUST0283,DRV1058,VH1191
TRIP01778,2025-01-08,19,Jakarta,Bluebird,QRIS,71002.0,12.47,49.3,4.3,621,3,Completed,CUST0623,DRV0747,VH1343
TRIP01779,2025-01-11,22,Semarang,Bluebird,E-Wallet,41830.0,7.08,25.3,4.8,187,1,Completed,CUST0552,DRV0855,VH0658
TRIP01780,2025-03-27,13,Jakarta,Golden Bird,Cash,79195.0,9.68,46.2,4.8,715,1,Completed,CUST0580,DRV0848,VH0993
TRIP01781,2025-02-20,19,Jakarta,Bluebird,QRIS,30535.0,5.91,29.0,4.5,598,2,Completed,CUST0635,DRV0951,VH1359
TRIP01782,2025-03-29,9,Bandung,Bluebird,E-Wallet,46791.0,10.83,62.3,4.2,245,2,Completed,CUST0166,DRV0640,VH0989
TRIP01783,2025-02-10,23,Bandung,Bluebird,QRIS,23837.0,3.44,17.6,4.5,315,1,Completed,CUST0203,DRV0408,VH1498
TRIP01784,2025-01-17,4,Jakarta,Bluebird,QRIS,63274.0,11.0,41.2,4.1,680,1,Completed,CUST0640,DRV0816,VH1169
TRIP01785,2025-03-17,17,Jakarta,Bluebird,QRIS,48871.0,10.96,60.0,4.5,609,2,Completed,CUST0364,DRV1104,VH1078
TRIP01786,2025-02-15,17,Surabaya,Bluebird Van,QRIS,38183.0,5.08,31.4,4.6,202,1,Completed,CUST0152,DRV0176,VH0122
TRIP01787,2025-02-01,18,Surabaya,Golden Bird,Debit/Credit,107052.0,13.95,57.3,4.3,197,3,Completed,CUST0425,DRV1015,VH1148
TRIP01788,2025-03-20,7,Surabaya,Golden Bird,E-Wallet,78599.0,8.69,55.8,4.1,197,1,Completed,CUST0658,DRV0848,VH0167
TRIP01789,2025-03-21,21,Jakarta,Golden Bird,QRIS,83570.0,10.46,43.7,4.4,717,1,Completed,CUST0561,DRV0318,VH0944
TRIP01790,2025-02-23,8,Jakarta,Bluebird,E-Wallet,18461.0,3.92,23.8,5.0,627,2,Completed,CUST0469,DRV0410,VH0834
TRIP01791,2025-03-27,17,Bandung,Bluebird,QRIS,59605.0,13.35,55.4,4.3,224,1,Completed,CUST0410,DRV1166,VH0022
TRIP01792,2025-01-20,8,Jakarta,Bluebird,QRIS,34802.0,4.83,35.6,4.6,624,3,Completed,CUST0515,DRV0247,VH1300
TRIP01793,2025-02-02,10,Semarang,Bluebird,Debit/Credit,50474.0,9.87,43.1,4.5,158,1,Completed,CUST0251,DRV0177,VH0408
TRIP01794,2025-03-15,16,Bandung,Bluebird,Debit/Credit,22002.0,4.02,28.5,4.3,242,2,Completed,CUST0077,DRV0811,VH0482
TRIP01795,2025-02-09,13,Jakarta,Bluebird,Debit/Credit,40166.0,6.64,23.0,4.9,680,1,Completed,CUST0422,DRV0264,VH0299
TRIP01796,2025-02-01,8,Surabaya,Bluebird,Cash,49446.0,10.37,55.3,4.0,171,1,Completed,CUST0732,DRV0168,VH0277
TRIP01797,2025-01-02,8,Bandung,Golden Bird,Cash,97633.0,10.08,54.7,4.1,215,2,Completed,CUST0385,DRV1049,VH0816
TRIP01798,2025-02-02,13,Jakarta,Silver Bird,QRIS,32553.0,4.69,14.1,4.4,725,1,Completed,CUST0379,DRV0703,VH0322
TRIP01799,2025-03-18,18,Medan,Bluebird Van,QRIS,67269.0,10.77,41.2,4.5,146,1,Completed,CUST0228,DRV0528,VH0115
TRIP01800,2025-01-30,20,Medan,Bluebird,Debit/Credit,40661.0,10.63,46.6,4.4,246,1,Completed,CUST0118,DRV0028,VH0272
TRIP01801,2025-02-02,6,Surabaya,Bluebird,Cash,27848.0,5.19,17.7,4.7,206,1,Completed,CUST0267,DRV0664,VH1192
TRIP01802,2025-03-18,13,Jakarta,Bluebird,Debit/Credit,49394.0,13.3,54.3,4.1,729,3,Completed,CUST0235,DRV0580,VH1460
TRIP01803,2025-01-26,7,Bandung,Bluebird,Cash,27772.0,2.63,15.4,5.0,259,1,Completed,CUST0168,DRV0037,VH0264
TRIP01804,2025-01-22,2,Surabaya,Bluebird,QRIS,43024.0,6.13,33.1,4.8,250,1,Completed,CUST0772,DRV0888,VH0250
TRIP01805,2025-03-07,17,Jakarta,Bluebird,QRIS,59584.0,9.94,45.0,4.4,601,2,Completed,CUST0705,DRV0547,VH1486
TRIP01806,2025-02-07,17,Jakarta,Bluebird,Cash,34831.0,5.94,39.5,4.4,596,3,Completed,CUST0696,DRV0646,VH0878
TRIP01807,2025-03-31,8,Medan,Bluebird,E-Wallet,35848.0,8.29,37.6,4.4,111,1,Completed,CUST0522,DRV0878,VH0439
TRIP01808,2025-02-15,9,Jakarta,Bluebird,Cash,40643.0,9.22,51.9,4.3,628,2,Completed,CUST0337,DRV0673,VH1366
TRIP01809,2025-01-15,4,Surabaya,Bluebird,QRIS,56294.0,7.44,44.2,4.1,270,1,Completed,CUST0327,DRV0372,VH1490
TRIP01810,2025-02-13,19,Bandung,Bluebird,E-Wallet,64207.0,9.5,38.5,4.3,233,1,Completed,CUST0359,DRV0736,VH1082
TRIP01811,2025-02-18,22,Bandung,Bluebird,Debit/Credit,37359.0,6.31,27.3,4.9,315,1,Completed,CUST0448,DRV0102,VH0005
TRIP01812,2025-03-16,7,Jakarta,Bluebird,QRIS,43361.0,9.19,64.0,4.3,614,1,Completed,CUST0653,DRV0465,VH0863
TRIP01813,2025-03-02,9,Medan,Bluebird,QRIS,69728.0,10.94,52.2,4.8,129,4,Completed,CUST0534,DRV0694,VH0265
TRIP01814,2025-03-08,20,Jakarta,Bluebird,Debit/Credit,,,,,709,1,Cancelled,CUST0705,DRV0480,VH1273
TRIP01815,2025-01-06,21,Bandung,Silver Bird,E-Wallet,73698.0,9.36,43.0,4.4,330,2,Completed,CUST0604,DRV0910,VH0095
TRIP01816,2025-01-09,13,Surabaya,Silver Bird,E-Wallet,54939.0,4.55,18.5,4.6,271,1,Completed,CUST0097,DRV0216,VH0819
TRIP01817,2025-01-06,6,Surabaya,Bluebird,QRIS,41788.0,9.57,34.3,4.5,193,1,Completed,CUST0653,DRV0999,VH0697
TRIP01818,2025-03-14,5,Semarang,Bluebird,E-Wallet,35180.0,4.16,24.6,4.5,151,2,Completed,CUST0769,DRV0700,VH1481
TRIP01819,2025-02-01,16,Bandung,Bluebird,Cash,27794.0,3.16,6.6,4.8,251,2,Completed,CUST0550,DRV0600,VH0741
TRIP01820,2025-02-10,13,Jakarta,Bluebird,Cash,44209.0,8.28,30.2,4.6,704,2,Completed,CUST0759,DRV1013,VH0317
TRIP01821,2025-03-17,4,Semarang,Bluebird,E-Wallet,16653.0,4.09,24.8,4.6,182,1,Completed,CUST0256,DRV1112,VH0774
TRIP01822,2025-01-08,16,Surabaya,Bluebird,Cash,46347.0,10.37,47.0,4.7,166,2,Completed,CUST0442,DRV0334,VH0119
TRIP01823,2025-03-13,1,Jakarta,Bluebird,Cash,58937.0,10.94,38.9,5.0,727,2,Completed,CUST0409,DRV0664,VH0794
TRIP01824,2025-02-19,19,Jakarta,Bluebird,Cash,10000.0,2.79,25.3,5.0,611,1,Completed,CUST0085,DRV0779,VH0202
TRIP01825,2025-03-03,10,Medan,Bluebird,QRIS,31893.0,5.02,14.1,4.8,190,2,Completed,CUST0417,DRV1002,VH1077
TRIP01826,2025-03-25,5,Jakarta,Bluebird,Debit/Credit,32127.0,4.12,7.9,4.9,706,1,Completed,CUST0549,DRV0450,VH0317
TRIP01827,2025-03-03,16,Surabaya,Silver Bird,Debit/Credit,64116.0,6.61,36.4,5.0,179,1,Completed,CUST0502,DRV0216,VH1268
TRIP01828,2025-01-07,13,Bandung,Bluebird,Cash,31007.0,8.37,32.2,4.8,335,1,Completed,CUST0697,DRV0941,VH1118
TRIP01829,2025-03-16,22,Jakarta,Bluebird,QRIS,55573.0,7.77,22.4,4.6,675,1,Completed,CUST0098,DRV0586,VH1304
TRIP01830,2025-03-25,16,Bandung,Bluebird Van,E-Wallet,56315.0,5.23,33.4,4.7,250,1,Completed,CUST0542,DRV0672,VH1116
TRIP01831,2025-03-21,9,Jakarta,Bluebird Van,E-Wallet,82002.0,12.4,60.9,4.4,643,1,Completed,CUST0503,DRV1017,VH0813
TRIP01832,2025-01-04,18,Jakarta,Bluebird,QRIS,10000.0,1.59,11.8,4.5,603,1,Completed,CUST0451,DRV0505,VH0038
TRIP01833,2025-01-06,9,Bandung,Bluebird,E-Wallet,,,,,245,1,Cancelled,CUST0191,DRV0438,VH0413
TRIP01834,2025-02-27,21,Bandung,Bluebird,Debit/Credit,31615.0,5.37,24.8,5.0,322,3,Completed,CUST0791,DRV0470,VH0243
TRIP01835,2025-01-22,12,Surabaya,Bluebird,Cash,45116.0,7.77,39.4,4.1,267,1,Completed,CUST0201,DRV0006,VH1388
TRIP01836,2025-01-26,16,Medan,Golden Bird,Cash,57072.0,5.92,29.7,4.3,148,1,Completed,CUST0322,DRV0219,VH1088
TRIP01837,2025-01-03,6,Medan,Bluebird Van,Cash,79260.0,12.13,61.1,4.2,162,1,Completed,CUST0701,DRV0576,VH0855
TRIP01838,2025-02-10,13,Jakarta,Bluebird,Debit/Credit,28776.0,4.81,23.2,4.8,675,2,Completed,CUST0258,DRV0513,VH0201
TRIP01839,2025-03-01,19,Jakarta,Bluebird,Cash,48373.0,8.54,48.3,4.1,615,4,Completed,CUST0155,DRV0869,VH0307
TRIP01840,2025-01-14,19,Bandung,Bluebird,QRIS,41289.0,8.58,42.6,4.5,233,1,Completed,CUST0487,DRV0975,VH0175
TRIP01841,2025-03-16,9,Semarang,Bluebird,Cash,14089.0,1.97,9.5,5.0,102,1,Completed,CUST0228,DRV0769,VH0972
TRIP01842,2025-03-23,9,Medan,Bluebird Van,E-Wallet,30967.0,4.74,23.7,4.7,117,1,Completed,CUST0517,DRV0977,VH1016
TRIP01843,2025-01-12,19,Medan,Golden Bird,QRIS,84113.0,7.06,38.6,4.8,153,1,Completed,CUST0641,DRV0686,VH0994
TRIP01844,2025-03-28,21,Jakarta,Bluebird,E-Wallet,48751.0,5.84,36.1,4.4,730,2,Completed,CUST0511,DRV0621,VH0597
TRIP01845,2025-01-12,7,Bandung,Bluebird,E-Wallet,34118.0,4.55,22.8,4.5,252,2,Completed,CUST0074,DRV0555,VH0672
TRIP01846,2025-01-13,14,Bandung,Bluebird,Cash,,,,,323,1,Cancelled,CUST0365,DRV0550,VH0694
TRIP01847,2025-01-25,11,Jakarta,Bluebird,QRIS,61920.0,10.45,39.5,4.6,703,3,Completed,CUST0024,DRV0363,VH0548
TRIP01848,2025-02-14,20,Jakarta,Silver Bird,Cash,61438.0,7.47,30.7,4.3,693,3,Completed,CUST0463,DRV0594,VH1123
TRIP01849,2025-01-19,6,Semarang,Bluebird,E-Wallet,37116.0,10.04,58.8,4.1,71,2,Completed,CUST0481,DRV0623,VH1250
TRIP01850,2025-02-24,8,Jakarta,Bluebird,QRIS,30071.0,5.51,35.4,5.0,597,1,Completed,CUST0791,DRV1160,VH0549
TRIP01851,2025-02-14,18,Jakarta,Bluebird,Cash,26032.0,4.74,18.3,4.5,642,3,Completed,CUST0718,DRV0434,VH0273
TRIP01852,2025-01-08,6,Jakarta,Silver Bird,Cash,90755.0,14.28,61.1,4.5,614,2,Completed,CUST0658,DRV0318,VH0976
TRIP01853,2025-02-22,15,Semarang,Bluebird,QRIS,14907.0,4.83,28.1,4.5,206,2,Completed,CUST0089,DRV0535,VH0784
TRIP01854,2025-02-24,14,Bandung,Golden Bird,E-Wallet,41559.0,3.07,13.3,4.7,319,1,Completed,CUST0534,DRV1083,VH1210
TRIP01855,2025-02-01,11,Surabaya,Golden Bird,Debit/Credit,37748.0,2.77,5.0,4.8,261,1,Completed,CUST0300,DRV0778,VH0940
TRIP01856,2025-02-20,13,Semarang,Bluebird Van,E-Wallet,53487.0,10.03,34.4,4.1,205,1,Completed,CUST0044,DRV0140,VH0452
TRIP01857,2025-02-13,16,Jakarta,Bluebird,QRIS,33705.0,7.48,42.8,4.1,619,2,Completed,CUST0037,DRV0893,VH0561
TRIP01858,2025-03-23,8,Surabaya,Bluebird,Cash,51744.0,7.24,43.9,4.5,206,2,Completed,CUST0519,DRV0628,VH0094
TRIP01859,2025-03-11,16,Jakarta,Bluebird,E-Wallet,34709.0,8.02,40.2,4.3,596,3,Completed,CUST0474,DRV0158,VH1331
TRIP01860,2025-01-18,19,Jakarta,Bluebird,Cash,60330.0,11.54,71.5,4.4,637,2,Completed,CUST0280,DRV0974,VH0517
TRIP01861,2025-03-24,18,Medan,Bluebird,E-Wallet,37030.0,6.96,41.6,4.1,133,1,Completed,CUST0461,DRV0196,VH0954
TRIP01862,2025-01-22,8,Surabaya,Bluebird,QRIS,,,,,203,1,Cancelled,CUST0169,DRV0724,VH0174
TRIP01863,2025-02-06,7,Jakarta,Bluebird,Cash,38709.0,8.9,37.9,4.2,598,2,Completed,CUST0070,DRV0553,VH0695
TRIP01864,2025-02-25,9,Jakarta,Golden Bird,Debit/Credit,98691.0,11.69,47.9,4.3,605,1,Completed,CUST0213,DRV0862,VH1097
TRIP01865,2025-02-28,12,Bandung,Bluebird,E-Wallet,51193.0,9.42,40.0,4.3,291,1,Completed,CUST0583,DRV0884,VH1169
TRIP01866,2025-01-03,13,Jakarta,Bluebird,E-Wallet,47379.0,8.39,30.1,5.0,704,1,Completed,CUST0719,DRV0458,VH0908
TRIP01867,2025-01-28,17,Jakarta,Silver Bird,Cash,55865.0,6.74,46.7,4.1,623,2,Completed,CUST0072,DRV0820,VH0056
TRIP01868,2025-03-15,6,Jakarta,Silver Bird,Cash,75729.0,9.5,56.3,4.3,611,2,Completed,CUST0180,DRV1069,VH0695
TRIP01869,2025-02-04,5,Jakarta,Golden Bird,Debit/Credit,107931.0,10.03,44.6,4.0,688,1,Completed,CUST0208,DRV0038,VH0634
TRIP01870,2025-03-02,12,Medan,Silver Bird,Debit/Credit,74701.0,5.78,14.9,5.0,248,1,Completed,CUST0177,DRV0676,VH0244
TRIP01871,2025-02-23,18,Jakarta,Bluebird Van,Debit/Credit,53233.0,9.0,39.3,4.6,638,1,Completed,CUST0707,DRV0341,VH0894
TRIP01872,2025-03-04,8,Jakarta,Bluebird,Cash,38321.0,12.21,65.6,4.2,641,2,Completed,CUST0301,DRV0302,VH0204
TRIP01873,2025-03-20,17,Bandung,Bluebird,E-Wallet,71758.0,13.21,56.9,4.7,230,1,Completed,CUST0751,DRV0635,VH0016
TRIP01874,2025-01-07,9,Medan,Bluebird,Debit/Credit,54121.0,10.06,56.1,4.4,121,1,Completed,CUST0154,DRV0898,VH0126
TRIP01875,2025-03-17,20,Jakarta,Bluebird,E-Wallet,80197.0,14.09,59.7,4.3,680,2,Completed,CUST0154,DRV0616,VH0599
TRIP01876,2025-02-18,20,Jakarta,Bluebird,QRIS,40272.0,6.61,26.8,4.7,721,1,Completed,CUST0030,DRV0132,VH0466
TRIP01877,2025-03-26,10,Jakarta,Bluebird,QRIS,55209.0,10.61,37.5,4.7,723,1,Completed,CUST0027,DRV1194,VH0790
TRIP01878,2025-01-31,9,Surabaya,Bluebird,E-Wallet,71975.0,12.02,55.4,4.2,168,1,Completed,CUST0240,DRV0945,VH1452
TRIP01879,2025-02-27,13,Bandung,Bluebird,Debit/Credit,40221.0,4.31,18.6,4.6,347,1,Completed,CUST0755,DRV0885,VH1375
TRIP01880,2025-03-02,9,Medan,Bluebird,E-Wallet,21106.0,6.04,39.4,4.7,115,4,Completed,CUST0644,DRV0471,VH0079
TRIP01881,2025-01-24,17,Semarang,Bluebird Van,E-Wallet,67638.0,12.01,49.8,4.5,111,2,Completed,CUST0691,DRV0349,VH0789
TRIP01882,2025-01-20,19,Medan,Bluebird,Debit/Credit,27595.0,4.57,24.4,4.7,123,1,Completed,CUST0098,DRV0043,VH1403
TRIP01883,2025-02-06,17,Bandung,Silver Bird,QRIS,32615.0,2.98,20.2,4.3,242,2,Completed,CUST0326,DRV0776,VH0264
TRIP01884,2025-01-04,19,Bandung,Bluebird,Cash,56534.0,11.58,59.0,4.7,256,1,Completed,CUST0237,DRV0482,VH0305
TRIP01885,2025-01-20,13,Jakarta,Bluebird Van,Cash,,,,,707,1,Cancelled,CUST0138,DRV0078,VH0740
TRIP01886,2025-03-01,8,Semarang,Golden Bird,Cash,82281.0,8.1,31.2,4.9,82,1,Completed,CUST0630,DRV1060,VH0125
TRIP01887,2025-01-24,18,Jakarta,Bluebird,Cash,62175.0,8.36,46.2,4.5,645,1,Completed,CUST0618,DRV0816,VH0618
TRIP01888,2025-02-19,12,Jakarta,Bluebird,Cash,45663.0,7.18,18.1,4.4,695,1,Completed,CUST0548,DRV1198,VH0742
