date,city,hour,demand,avg_fare,avg_duration,avg_rating,available_fleet,day_of_week,month,is_peak
2025-03-26,Surabaya,20,1,44049.0,36.5,4.6,288.0,2,3,0
2025-03-26,Surabaya,23,1,80132.0,41.7,4.3,290.0,2,3,0
2025-03-27,Bandung,2,1,58822.0,47.7,4.3,310.0,3,3,0
2025-03-27,Bandung,16,2,32935.0,32.75,4.800000000000001,246.5,3,3,1
2025-03-27,Bandung,17,1,59605.0,55.4,4.3,224.0,3,3,1
2025-03-27,Bandung,18,1,30810.0,24.2,4.9,242.0,3,3,1
2025-03-27,Bandung,19,2,40006.0,43.3,4.5,223.0,3,3,1
2025-03-27,Bandung,20,1,10000.0,5.0,4.6,337.0,3,3,0
2025-03-27,Jakarta,1,1,50435.0,32.5,4.4,684.0,3,3,0
2025-03-27,Jakarta,8,1,51569.0,47.4,4.6,615.0,3,3,1
2025-03-27,Jakarta,9,2,35217.0,41.7,4.6,639.0,3,3,1
2025-03-27,Jakarta,10,1,56970.0,35.1,4.6,681.0,3,3,0
2025-03-27,Jakarta,12,1,72366.0,40.9,4.6,689.0,3,3,0
2025-03-27,Jakarta,13,1,79195.0,46.2,4.8,715.0,3,3,0
2025-03-27,Jakarta,15,3,69690.33333333333,48.03333333333333,4.3,709.0,3,3,0
2025-03-27,Jakarta,16,2,44453.0,48.15,4.55,622.5,3,3,1
2025-03-27,Jakarta,17,1,64306.0,53.3,4.6,628.0,3,3,1
2025-03-27,Jakarta,18,3,40251.0,35.9,4.666666666666667,605.3333333333334,3,3,1
2025-03-27,Jakarta,19,2,44413.0,41.75,4.55,601.5,3,3,1
2025-03-27,Medan,1,1,49771.0,36.3,4.5,194.0,3,3,0
2025-03-27,Medan,8,3,39642.666666666664,25.333333333333332,4.866666666666666,151.33333333333334,3,3,1
2025-03-27,Medan,14,1,83806.0,55.5,3.7,246.0,3,3,0
2025-03-27,Medan,18,1,68822.0,44.3,4.6,134.0,3,3,1
2025-03-27,Medan,20,1,45303.0,25.7,4.8,196.0,3,3,0
2025-03-27,Semarang,21,1,78485.0,25.2,4.3,191.0,3,3,0
2025-03-27,Semarang,22,1,51345.0,31.0,4.4,166.0,3,3,0
2025-03-27,Surabaya,3,1,60279.0,52.6,3.9,288.0,3,3,0
2025-03-27,Surabaya,5,1,45176.0,21.9,4.7,282.0,3,3,0
2025-03-27,Surabaya,15,1,30599.0,16.7,4.6,268.0,3,3,0
2025-03-27,Surabaya,19,1,71441.0,43.4,4.6,167.0,3,3,1
2025-03-27,Surabaya,20,1,32579.0,32.4,4.8,239.0,3,3,0
2025-03-28,Bandung,6,1,43615.0,33.0,4.6,219.0,4,3,1
2025-03-28,Bandung,8,3,48520.666666666664,38.13333333333333,4.3999999999999995,242.66666666666666,4,3,1
2025-03-28,Bandung,10,1,33911.0,41.2,4.2,329.0,4,3,0
2025-03-28,Bandung,21,1,49040.0,31.2,4.6,332.0,4,3,0
2025-03-28,Jakarta,8,1,63063.0,46.8,4.4,598.0,4,3,1
2025-03-28,Jakarta,10,1,50330.0,38.7,4.6,713.0,4,3,0
2025-03-28,Jakarta,12,1,39258.0,45.1,4.4,704.0,4,3,0
2025-03-28,Jakarta,13,1,62889.0,45.6,4.7,704.0,4,3,0
2025-03-28,Jakarta,14,1,62679.0,29.3,4.1,692.0,4,3,0
2025-03-28,Jakarta,17,2,87129.0,55.550000000000004,4.15,629.5,4,3,1
2025-03-28,Jakarta,18,1,75404.0,57.4,4.0,636.0,4,3,1
2025-03-28,Jakarta,19,2,58772.5,33.1,4.6,599.5,4,3,1
2025-03-28,Jakarta,20,2,45902.5,37.5,4.6,717.5,4,3,0
2025-03-28,Jakarta,21,2,45134.0,42.3,4.300000000000001,728.0,4,3,0
2025-03-28,Jakarta,23,1,22953.0,19.3,4.5,717.0,4,3,0
2025-03-28,Medan,18,1,87472.0,68.0,4.1,151.0,4,3,1
2025-03-28,Medan,20,1,57776.0,18.4,5.0,209.0,4,3,0
2025-03-28,Semarang,19,1,75685.0,45.4,4.7,76.0,4,3,1
2025-03-28,Surabaya,7,1,53785.0,47.2,4.6,197.0,4,3,1
2025-03-28,Surabaya,9,1,38325.0,45.1,4.6,168.0,4,3,1
2025-03-28,Surabaya,12,1,90590.0,52.5,4.4,268.0,4,3,0
2025-03-28,Surabaya,14,1,92549.0,58.1,4.0,253.0,4,3,0
2025-03-28,Surabaya,15,3,50413.333333333336,33.4,4.8,275.0,4,3,0
2025-03-28,Surabaya,16,1,82997.0,54.9,4.4,173.0,4,3,1
2025-03-28,Surabaya,17,1,51030.0,25.8,4.7,158.0,4,3,1
2025-03-29,Bandung,9,2,53731.5,45.3,4.6,227.5,5,3,1
2025-03-29,Bandung,12,1,21837.0,14.6,4.9,315.0,5,3,0
2025-03-29,Bandung,16,1,67905.0,49.7,4.5,220.0,5,3,1
2025-03-29,Bandung,17,2,93819.5,57.849999999999994,4.05,252.5,5,3,1
2025-03-29,Jakarta,6,1,37152.0,42.1,4.3,625.0,5,3,1
2025-03-29,Jakarta,8,1,90419.0,56.2,4.8,625.0,5,3,1
2025-03-29,Jakarta,9,3,58780.666666666664,45.6,4.333333333333333,615.3333333333334,5,3,1
2025-03-29,Jakarta,11,1,42831.0,19.0,4.9,673.0,5,3,0
2025-03-29,Jakarta,12,1,51697.0,35.0,4.7,722.0,5,3,0
2025-03-29,Jakarta,13,1,47771.0,21.1,4.4,730.0,5,3,0
2025-03-29,Jakarta,18,2,52344.0,40.400000000000006,4.6,627.5,5,3,1
2025-03-29,Jakarta,19,2,59746.0,43.75,4.199999999999999,630.0,5,3,1
2025-03-29,Jakarta,20,1,20539.0,21.5,4.4,704.0,5,3,0
2025-03-29,Jakarta,22,1,105870.0,61.3,4.2,718.0,5,3,0
2025-03-29,Medan,6,1,43690.0,49.8,4.3,116.0,5,3,1
2025-03-29,Medan,8,2,54146.0,38.3,4.25,135.5,5,3,1
2025-03-29,Medan,9,1,27761.0,27.2,4.5,141.0,5,3,1
2025-03-29,Medan,11,1,25386.0,28.2,4.7,194.0,5,3,0
2025-03-29,Semarang,12,1,40962.0,57.3,3.9,194.0,5,3,0
2025-03-29,Semarang,19,1,22077.0,18.3,4.4,77.0,5,3,1
2025-03-29,Surabaya,7,1,39512.0,41.1,4.1,204.0,5,3,1
2025-03-29,Surabaya,11,1,31023.0,30.1,4.6,239.0,5,3,0
2025-03-29,Surabaya,15,1,53770.0,36.6,4.5,281.0,5,3,0
2025-03-29,Surabaya,18,1,64832.0,40.3,4.4,206.0,5,3,1
2025-03-30,Bandung,13,1,51293.0,47.0,4.5,343.0,6,3,0
2025-03-30,Bandung,15,1,26204.0,38.6,4.4,349.0,6,3,0
2025-03-30,Bandung,16,1,39365.0,38.7,4.7,238.0,6,3,1
2025-03-30,Bandung,17,2,73863.5,51.900000000000006,4.5,245.5,6,3,1
2025-03-30,Bandung,20,1,58977.0,28.5,4.7,335.0,6,3,0
2025-03-30,Bandung,23,1,52133.0,24.0,4.4,311.0,6,3,0
2025-03-30,Jakarta,6,1,49443.0,40.5,4.6,595.0,6,3,1
2025-03-30,Jakarta,7,1,91638.0,33.9,5.0,626.0,6,3,1
2025-03-30,Jakarta,9,3,80140.66666666667,43.300000000000004,4.666666666666667,614.6666666666666,6,3,1
2025-03-30,Jakarta,11,1,64371.0,29.5,4.7,687.0,6,3,0
2025-03-30,Jakarta,13,1,42778.0,40.2,4.4,699.0,6,3,0
2025-03-30,Jakarta,15,1,11331.0,6.4,4.8,682.0,6,3,0
2025-03-30,Jakarta,16,2,51307.0,50.400000000000006,4.3,614.0,6,3,1
2025-03-30,Jakarta,17,3,35147.0,36.0,4.6000000000000005,628.6666666666666,6,3,1
2025-03-30,Jakarta,18,2,74931.0,45.75,4.25,618.0,6,3,1
2025-03-30,Jakarta,20,3,35506.666666666664,31.633333333333336,4.366666666666666,701.6666666666666,6,3,0
2025-03-30,Medan,14,1,29006.0,22.8,4.9,228.0,6,3,0
2025-03-30,Medan,17,1,50817.0,35.0,4.2,122.0,6,3,1
2025-03-30,Medan,21,1,54046.0,26.7,4.9,241.0,6,3,0
2025-03-30,Medan,23,1,49335.0,10.2,4.7,210.0,6,3,0
2025-03-30,Semarang,7,1,14606.0,30.1,4.3,122.0,6,3,1
2025-03-30,Semarang,9,1,38652.0,38.9,4.7,89.0,6,3,1
2025-03-30,Semarang,12,1,18636.0,8.8,4.6,168.0,6,3,0
2025-03-30,Semarang,14,1,56071.0,39.6,4.5,178.0,6,3,0
2025-03-30,Surabaya,6,1,37405.0,33.1,4.7,181.0,6,3,1
2025-03-30,Surabaya,12,1,16836.0,15.8,3.9,266.0,6,3,0
2025-03-30,Surabaya,15,1,10995.0,17.8,5.0,284.0,6,3,0
2025-03-30,Surabaya,17,1,26319.0,25.7,4.6,154.0,6,3,1
2025-03-30,Surabaya,18,1,41328.0,36.7,4.8,161.0,6,3,1
2025-03-30,Surabaya,19,1,45560.0,51.8,4.3,209.0,6,3,1
2025-03-30,Surabaya,20,1,58065.0,29.3,4.4,242.0,6,3,0
2025-03-31,Bandung,6,1,44330.0,22.1,5.0,219.0,0,3,1
2025-03-31,Bandung,14,1,19964.0,5.0,4.4,342.0,0,3,0
2025-03-31,Bandung,15,1,48153.0,33.7,4.4,295.0,0,3,0
2025-03-31,Bandung,19,2,34781.0,30.5,4.65,238.5,0,3,1
2025-03-31,Bandung,20,1,27979.0,10.3,4.8,316.0,0,3,0
2025-03-31,Jakarta,6,2,66831.5,57.45,4.6,597.5,0,3,1
2025-03-31,Jakarta,7,1,76927.0,53.1,4.9,591.0,0,3,1
2025-03-31,Jakarta,8,1,27596.0,34.2,4.6,607.0,0,3,1
2025-03-31,Jakarta,12,1,30853.0,9.6,4.3,690.0,0,3,0
2025-03-31,Jakarta,13,1,48017.0,46.6,4.1,675.0,0,3,0
2025-03-31,Jakarta,16,1,30601.0,15.0,4.8,604.0,0,3,1
2025-03-31,Jakarta,17,1,69807.0,34.1,4.9,611.0,0,3,1
2025-03-31,Jakarta,18,2,53802.0,25.95,4.4,634.5,0,3,1
2025-03-31,Jakarta,20,2,37495.5,24.35,4.8,685.0,0,3,0
2025-03-31,Jakarta,22,1,65529.0,49.4,4.2,679.0,0,3,0
2025-03-31,Medan,6,1,35740.0,29.9,4.9,111.0,0,3,1
2025-03-31,Medan,8,1,35848.0,37.6,4.4,111.0,0,3,1
2025-03-31,Medan,10,1,43785.0,50.6,4.4,210.0,0,3,0
2025-03-31,Medan,12,2,43402.5,35.95,4.6,199.0,0,3,0
2025-03-31,Medan,14,1,43083.0,19.6,4.5,190.0,0,3,0
2025-03-31,Medan,19,1,38444.0,27.7,5.0,129.0,0,3,1
2025-03-31,Semarang,4,1,32868.0,6.7,4.6,160.0,0,3,0
2025-03-31,Semarang,6,1,54351.0,36.2,4.7,70.0,0,3,1
2025-03-31,Semarang,19,1,32762.0,28.3,4.5,118.0,0,3,1
2025-03-31,Semarang,22,1,27024.0,28.5,4.3,198.0,0,3,0
2025-03-31,Surabaya,10,2,38879.0,19.6,4.9,277.0,0,3,0
2025-03-31,Surabaya,14,1,30202.0,23.3,4.7,259.0,0,3,0
2025-03-31,Surabaya,15,1,43341.0,34.9,4.3,273.0,0,3,0
2025-03-31,Surabaya,16,1,25285.0,34.2,4.8,173.0,0,3,1
2025-03-31,Surabaya,18,1,36690.0,28.2,4.6,206.0,0,3,1
2025-03-31,Surabaya,22,1,44678.0,22.8,4.7,251.0,0,3,0
